content,ground
Shop giao nhanh. Đóng hộp đàng hoàng nhưng móp méo hết. Chất vải dày dặn dáng cũng ổn nhưng chẳng hiểu sao áo to đùng làm cổ áo bé tí lần nào mặc vào cũng đỏ mặt tía tai,0
"Shop giao nhanh,chất hơi mỏng và cứng với giá này không thể đòi hỏi thêm",1
"Shop giao nhanh, quần đẹp. Chất vải tuyết mưa, mặc mát. Cạp chun có đây điều chỉnh, đường may đẹp, k có chỉ thừa.",1
"Shop giao nhanh, mình đặt sáng qua mà nay đã nhận được r. Quần đẹp, mặc mát thoải mái + chất dày dặn",1
"Shop giao nhanh, hàng đúng mẫu, kiểu dáng trẻ lứm mn, chất vải dày dặn, sẽ ủng hộ tiếp nha",1
"Shop giao nhanh, gói hàng cẩn thận, áo dày dặn chất kaki, có 2 lớp, hình thêu đẹp, không chỉ thừa, mình mua cho em trai mặc, em mình >m80 67kg",1
"Shop giao nhanh, đóng gói cẩn thận. Mua mấy lần bên shop rồi. Áo đẹp mà giá lại rẻ.",1
"Shop giao nhanh, đóng gói cẩn thận, hàng giống hình, chất vải khá ổn, đáng đồng tiền. Nên mua nhé mn",1
"Shop giao nhanh, chất vải ok, hơi nhiều chỉ thừa, khuy may bên phải là kiểu may khuy áo của áo nam, 1m6 mặc M thì gọi là thoải mái thôi chứ ko phải kiểu rộng thùng thình",1
"Shop giao nhanh, chất cũng đẹp, hơi nhăn tí, mình hơi mặp tí nhưng mặc vẫn vừa xinh nha 😚",1
"shop giao nhanh, áo đúng như mẫu, hình in sắc nét, vải hơi mỏng tí, đóng gói hàng kĩ lắm nha, shipper thân thiện, với giá tiền này mà mua đc em áo như này là quá hờii",1
shop giao nhanh nma giao sai mẫu,1
"Shop giao nhầm size. Áo from khá rộng nhưng không dài, chất áo tạm được. Phần đuôi áo bị rách. Tầm giá này thì không nên mua.",0
Shop giao nhầm size nhưng không chịu đổi hàng cho khách. Bấm nhận hàng thôi chứ rảnh đâu mà đặt lại :)),0
"Shop giao nhầm size đặt size L giao size M
Không để ý đã bóc mác mặc thử  không đổi được :)))",0
Shop giao nhầm size :((,0
Shop giao nhầm size,0
Shop giao nhầm sang mẫu rẻ hơn,0
Shop giao nhầm miếng thép đa năng,0
Shop giao nhầm màu: đặt màu nâu sữa giao màu vàng,0
"Shop giao nhầm mẫu,nhưng cái này cũng thấy ok lên lấy luôn. Mặc dù có một lỗ nhỏ đằng sau gáy + một chút chỉ thừa ở cổ nhưng với giá tiền như này thì có thể bỏ qua",1
"Shop giao nhầm mẫu, đặt màu trắng lại về màu đen. Hazzzzzzzzz",0
Shop giao nhầm màu 🙃,0
"Shop giao nhầm màu đặt màu xám lại giao màu xanh,mua cái màu be thì là áo trơn ko có hình như trong ảnh",0
Shop giao nhầm mầu cho mk,0
Shop giao nhầm màu cho mình,0
Shop giao nhầm màu cho mình,0
shop giao nham mau cho minh,0
Shop giao nhầm mẫu cho em nhiều quá nhưng ksao jibbitz dth cực,1
"Shop giao nhầm màu cho e r, e đặt màu trắng mà lại giao màu đen",0
Shop giao nhầm màu chỉ xin lỗi 1 câu và không đưa ra hướng giải quyết cho khách hàng,0
Shop giao nhầm màu,0
Shop giao nhầm màu,0
shop giao nhầm ko chịu đổi trả,0
Shop giao nhầm hàng mình đặt roài,0
"Shop giao nhầm hàng đặt 1 đường giao 1 nẻo , nhắn tin còn không trả lời,",0
Shop giao nhầm hàng cho mình nhưng sau đó đã rep nhận lỗi,0
shop giao nhầm hàng ạ,0
Shop giao nhầm hàng,0
Shop giao nhầm hàng,0
Shop giao nhầm dép,0
Shop giao nhầm cho em màu xám ròi🥺🥺 thoi ko sao áo vẫn đẹp,0
"Shop giao nhầm áo, nhắn tin cho shop thì shop bảo nhận dùm, mình ok nhận vì đổi đi đổi lại cũng mất thời gian, xong shop không nói gì nữa rồi đến chiều hỏi mình nhận được hàng chưa🙄🙄, áo tiền nào của nấy, mong shop lần sau check kĩ tin nhắn và hàng cẩn thận hơn",0
Shop giao nhầm áo cho bên mình nhưng mà đã bank lại 50k cho mình để giải quyết rồi .,1
"Shop giao ngay cái áo rách , liên hệ thì ko thấy shop trả lời lại , chất lượng tệ",0
"Shop giao lộn size mà còn lột ra 
Chất lượng sản phẩm rất tốt nhưng hong thích cách làm việc của shop",0
Shop giao ko đúng size,0
"Shop giao ko đúng sản phẩm, mình báo đổi trực tiếp và phụ phí ship cho nhanh",0
Shop giao ko đúng màu,0
Shop giao không đúng mẫu đã đặt. Nhắn tin shop không trả lời.,0
shop giao không đúng mẫu,0
"Shop giao hành nhanh
Gói hàng cẩn thận
Chất vải quần oke , hơi ngắn 1 chút",1
"Shop giao hànggggg nhanhh, chất này k dày đâu ạ, áo mỏng mát, với giá này thì quá hợp lý rồi ạ, mừng mua cho ngiu nên mặc hơi dài🥰",1
Shop giao hàng thiếu quần. áo chưa mặc đã rách nói chung tệ,0
Shop giao hàng thì nhanh nhưng mà chất lượng vải quá kém nhìn khác trong hình quá với lại giao lộn màu nữa,0
Shop giao hàng thì nhanh nhưng mà chất lượng vải quá kém nhìn khác trong hình quá,0
"Shop giao hàng siêu nhanh. Quần quá đẹp trog tầm giá, chất vải mềm, dày vừa phải mặc mùa thu đông rất hợp",1
"Shop giao hàng siêu nhanh. Đóng gói sản phẩm chắc chắn. Chất lượng sản phẩm tuyệt vời. Áo chất tổ ong rất dày dặn, màu sắc đẹp, hình thêu đẹp lắm ạ. Rất đáng tiền. Sẽ còn ủng hộ shop nhiều lần nữa.",1
Shop giao hàng siêu nhanh đặt 1 ngày mai là đã có hàng,1
"Shop giao hàng siêu nhanh . Chất vải đẹp mịn, k có chỉ thừa . M săn sale 8k mà tiền ship 27k . Quá chất lượng cho cái áo với giá sale",1
"Shop giao hàng sai mẫu, đặt 1 kiểu giao 1kieu, cài khuy trước",0
Shop giao hàng rất nhanh.bộ rất đẹp nhé,1
"Shop giao hàng rất nhanh!
Hàng rất ok chất mát mặc thoải mái
Sẽ ủng hộ shop lâu dài ❤️❤️❤️",1
Shop giao hàng rất đầy đủ và vô cùng nhanh chóng. Áo nhìn cũng dầy dặn,0
shop giao hang qua cham,0
Shop giao hàng nhanhvàđóng góicẩn thận nênrất hài lòng về giá cảhợp lý và chất lượng cũngđc và ship nhiệt tình nóichung là ok shopbán,1
"Shop giao hàng nhanh; đóng gói cẩn thận. Chất vải đẹp, dày dặn nhưng mềm mại, mặc ở nhà hay ra ngoài cũng được, đường may kỹ lưỡng không có chỉ thừa. Size chuẩn nha, mình mua cho em trai mặc vừa in. Thích cực.",1
Shop giao hàng nhanh.Nhưng phần dán team bị đục 1 lỗ khiến áo bị bục chỉ chỗ đó,0
Shop giao hàng nhanh. Mới đặt hai ngày đã thấy giao hàng rồi. Đóng gói sản phẩm cẩn thận. Chất liệu bthuowng nhưng theo mình thì với tầm giá tiền này thì như thế là chấp nhận được.,1
Shop giao hàng nhanh. Mình đặt 2 quần 2 size. Nhưng chất vải 2 quần hơi khác nhau. Nhưng với giá này thì khá là ổn.,1
Shop giao hàng nhanh. Màu sắc không giống mình đặt. Có lẽ do shop giao nhầm mẫu AD100 trong khi mình đặt AD101. Chất lượng phù hợp với giá tiền,1
Shop giao hàng nhanh. Mà mua xong định đặt tiếp lại thấy shop tăng giá áo rồi🤣,1
"Shop giao hàng nhanh. 
Chất áo ổn, độ ấm 3.5/5. Form áo oke, mình m5 44kg mặc vai áo khá rộng, áo dài qua mông như hình. Cổ áo phối cũng rất xinh.",1
"Shop giao hàng nhanh,đóng gói cẩn thận,vải đẹp,màu đúng với mẫu chụp,thun mịn,mát,ko co rút,đường chỉ may tỉ mĩ,sắc sảo.Mọi người nên mua ủng hộ",1
"Shop giao hàng nhanh, vải đẹp, mặc lên form đẹp nha. Lần sau sẽ ủng hộ tiếp ạ",1
"Shop giao hàng nhanh, quần đẹp, mỗi tội mình không thích cái miếng vải thừa ra này lắm 😂",1
"Shop giao hàng nhanh, phục vụ nhiệt tình, đóng hàng cẩn thận và chắc chắn.",1
"Shop giao hàng nhanh, phản hồi nhanh, cơ bản ok, chỉ máy hơi xấu chút...",1
"Shop giao hàng nhanh, nhiệt tình. Sản phẩm đẹp, may chắc chắn. Đã mua hàng nhiều lần của shop lên rất yên tâm về sản phẩm ạh",1
"Shop giao hàng nhanh, mua lần hai và hàng chất lượng. Cảm ơn shop, sẽ unhr hộ tiếp",1
"Shop giao hàng nhanh, mới đặt hôm qua mà nay đã có luôn. Áo đẹp lắm, nhưng mà shop giao nhầm 1 áo. Áo hình micky đặt màu đen nhưng giao trắng nên là giảm 1 sao :((",1
"Shop giao hàng nhanh, hàng nhận y hình, trước m mua màu trắng để mặc đi biển, thấy khá ok nên đặt thêm màu be, nên mua mn ạ",1
"Shop giao hàng nhanh, gói hàng cẩn thận. Quần cũng khá ok nhưng sờ vải hơi dặm",1
"shop giao hàng nhanh, giá áo ổn, mẩu đẹp y như mô tả. Rất đang thu mac form đẹp chuẩn. Nên mua nhé mng  !",1
"Shop giao hàng nhanh, đúng mẫu..
Áo mặc vừa in
Mà trên túi áo bên trái có vết ố không biết có giặt ra không
Bên tay trái thì có 1 vệt đen hình như là mốc cũng không biết giặt có ra không :(((
Mà áo đẹp lắm, mong lần sau shop kiểm tra áo kĩ hơn trước khi gửi ạ",1
"Shop giao hàng nhanh, đúng mẫu mã, áo ít chỉ thừa, khá ưng. Chúc shop buôn may bán đắt",1
"shop giao hàng nhanh, đúng màu đúng mẫu, chất vải đúng như mô tả, nhận hàng đẹp quá ai cx khen phải đặt thêm lần nữa, nên mua nha mn",1
"shop giao hàng nhanh, đúng màu đúng mẫu, chất vải đúng như mô tả, nhận hàng đẹp quá ai cx khen phải đặt thêm lần nữa, nên mua nha mn",1
"Shop giao hàng nhanh, đủ hàng đúng size đúng màu, chất lượng thì mặc và giặt mới biết dc",1
"shop giao hàng nhanh, đóng gói ổn, mình m58 45kg mặc sz M  trùm mông như trong ảnh, vải dày dặn ổn so với giá 180k, mới mua về nó có mùi của vải bò, mng nên treo ra ngoài tầm 1 ngày cho đỡ mùi hoặc giặt qua đi nhe",1
"Shop giao hàng nhanh, đóng gói chỉnh chu.Mình mua loại Premium giá k sale là 260, hôm sale mình mua với giá 142 và mình thấy chất vải của áo khá mỏng, k dc dày dặn nên hơi thất vọng. K xứng đáng với giá tiền bỏ ra",0
"Shop giao hàng nhanh, đóng gói chất lượng, áo form đẹp, giá rẻ",1
"Shop giao hàng nhanh, đóng gói chắc chắn 
Áo khoác chất kaki dày dặn, đứng form, màu nâu khá lạ mắt
Sẽ ủng hộ shop lần sau",1
"Shop giao hàng nhanh, đóng gói cẩn thận.
Mình mua cho ông chồng, sợ ổng mặc chật ai dè vừa y. Chất vải ổn áp, thoáng mát, đường may mũi chỉ đẹp. Nói chung là mình hài lòng.",1
"Shop giao hàng nhanh, đóng gói cẩn thận. Quần vải đẹp, mặc ok. Mình order size M sau đó muốn đổi qua L thì shop hộ trợ đổi size rất nhanh và nhiệt tình",1
"Shop giao hàng nhanh, đóng gói cẩn thận. Quần đúng size, chất vải khá mát, không quá mỏng.",1
"Shop giao hàng nhanh, đóng gói cẩn thận. Chất vải đẹp, dày dặn nhưng mềm mại, mặc ở nhà hay ra ngoài cũng được, đường may kỹ lưỡng không có chỉ thừa. Size chuẩn nha, mình mua cho em trai mặc vừa in. Thích cực.",1
"Shop giao hàng nhanh, đóng gói cẩn thận. Áo vải cũng bình thường ko co dãn, chất đũi ít.",1
"Shop giao hàng nhanh, đóng gói cẩn thận. Áo dày dặn, lên form chuẩn",1
"Shop giao hàng nhanh, đóng gói cẩn thận, tư vấn rất nhiệt tình, đặc biệt chất vải sờ thích lắm,mát nhẹ,,màu sắc y hinh, mình rất ưng lắm luôn,ủng hộ shop",1
"Shop giao hàng nhanh, đóng gói cẩn thận, hàng đúng với hình ảnh shop đăng, đúng giá tiền, đường chỉ may không chắc chắn, mặc 1 lần tắm biển bị rách đáy quần",1
"Shop giao hàng nhanh, đóng gói cẩn thận, đúng mẫu mã, dáng đẹp, giá rẻ, chất hơi mỏng nhưng tạm chấp nhận được",1
"Shop giao hàng nhanh, đóng gói cẩn thận, có hộp đẹp mắt. Quần vừa size, màu đẹp, co dãn, hơi mỏng chút…",1
"Shop giao hàng nhanh, đóng gói cẩn thận, chất áo mỏng lắm luôn ý",1
"Shop giao hàng nhanh, đóng gói cẩn thận nhưng giao nhầm mẫu đã đặt, trả lời thắc mắc hơi lâu
Áo mặc mát, khá mỏng phù hợp với giá tiền",0
"Shop giao hàng nhanh, chất vải rất sướng mỗi tội áo màu trắng mỏng quá",1
"Shop giao hàng nhanh, chất vải cũng đẹp sờ mát tay nhưng cả áo đều bị như thâm kim vậy, lúc mở hàng mình chỉ kiểm đường chỉ và chất vải ko để ý lắm, giờ giặt khô rồi đem ra chụp để đánh giá thì thấy vậy, mình mua cho bạn mặc mà giờ hết dám đưa luôn 😌",0
"Shop giao hàng nhanh, áo đẹp, thơm nhưng hơi mỏng tý, săn sale có hơn 40k thui nên z cũng ok lắm rùi",1
"Shop giao hàng nhanh
Quần chất ok lắm nha mn mà nặng tay ra phết m thích cái sọc đen cả chân hơn chất dày đanh hơn chút mà túi lại có khoá kéo tiện hơn là quần viền chéo kia nhưng cả 2 đều ok nha",1
Shop giao hàng nhanh và hàng nhận như hình. Mặc rất vừa vặn và thoải mái. Túi quần sâu để đc điện thoại.,1
Shop giao hàng nhanh và đóng gói cẩn thận sau khi bóc hàng thì tôi nghĩ lên cho cỡ 2xl dài thêm một chút sẽ có nhiều người ưng hơn ạ,1
Shop giao hàng nhanh tư vấn nhiệt tình trả lời tin nhắn cũng nhanh nữa. From áo khá rộng dày 2 lớp mặc ấm chất vải là dạng vải thô gần giống kaki. Mình cao m68 57kg mặc size xl rộng thoải mái chùm mông tay dài,1
"Shop giao hàng nhanh sipper rất thân thiện
Hàng đúng như hình chất lượng phù hợp với giá tiền",1
"Shop giao hàng nhanh sipper rất thân thiện
Hàng đúng như hình chất lượng phù hợp với giá tiền",1
Shop giao hàng nhanh nhưng sản phẩm thì ẩu quá. Áo bị rách ở vtri khá rõ.,0
shop giao hàng nhanh nhưng áo có nhiều chỉ thừa và mấy vết bẩn nữa huhu,0
"Shop giao hàng nhanh lắm, hàng đầy đủ. Bộ này vải mát, đẹp, màu giống hình.",1
"Shop giao hàng nhanh lắm, hàng đầy đủ. Bộ này vải dày dặ, đẹp, màu giống hình.",1
Shop giao hàng nhanh lắm luôn. Áo mặc dày dặn và ấm nữa mn2so2si,1
"Shop giao hàng nhanh lắm lắm luôn❤️ quần chất mềm mịn, đẹp lắm. Mình m52 47kg mặc sz M rộng, dài tới mắt cá luôn nè. Ưng quần này lắm lắm luôn🫶🫶 mua của shop lần 2 rồi🙆‍♀️",1
Shop giao hàng nhanh đóng gói hàng cẩn thận áo rất đẹp và shop tư vấn làm việc rất oke luôn ạ có hỗ trợ đổi trả hàng. Mình cao m65 mặc size L rất vừa ạ,1
"Shop giao hàng nhanh đóng gói đẹp
Chất liệu đẹp
Chụp ảnh hơi dìm hàng chứ ở ngoài đẹp lâm ạ
Sẽ ủng hộ shop",1
Shop giao hàng nhanh đóng gói cẩn thận tư vấn nhiệt tình áo nhận được rất chim ưng vải dày dặn chất đẹp đường may khoá kéo chắc chắn size chuẩn nên mua,1
Shop giao hàng nhanh đóng gói cẩn thận tư vấn nhiệt tình áo nhận được rất chim ưng vải dày dặn chất đẹp đường may khoá kéo chắc chắn size chuẩn nên mua,1
