content,ground
"Vải mát nhưng nhăn quá, mặc mới có 15ph ngồi thôi mà đã nhàu như thế",0
"Mua 2 cái cùng cỡ M mà 1 cái bé như XS, 1 cái như L, shop xem lại cách đo size từng mẫu áo thì tốt hơn",0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền,1
"Vị lạ, bùi bùi, mặn mặn ngọt ngọt ăn khá nghiền",1
Tư vấn nhiệt tình sẽ ủng hộ shop tiếp,1
Áo đẹp và shop phục vụ rất tốt ạ 😍,1
Hàng đẹp lắm,1
Chất lượng sản phẩm tuyệt vời,1
Rất đáng tiền Thời gian giao hàng rất nhanh,1
Tạm cho 5* Chất lượng thì chưa đánh giá dc,1
Nhưng giao nhầm,1
Balo may bị méo không đều vận chuyển khiến balo bị méo bị bẹt bị lõm k khắc phục đk nhưg nhìn chung châdt luọng sp rât tốt,1
Quần đẹp lắm ạ,1
"Tính em hễ vui lại hay dài dòng, viết bài view mà dài quá không đủ viết tiếp",1
Áo ổn so với giá tiền,1
Giày của em bị bẩn ở một số chỗ và có thể không tẩy sạch hoàn toàn được,1
Nhắn tin cho shop thì không được trả lời‼️💢,0
Áo len mềm và đẹp,1
Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém,0
Áo chưa mặc mới giặt bằng tay luôn mà sứt chỉ tùm lum,0
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
Rất hài lòng,1
Shop phục vụ tốt,1
"Đóng gói sản phẩm ko dc đẹp nhưng sp vừa vặn, phù hợp giá tiền",1
vải dày dặn. mẫu giống hình. rất đáng tiền,1
Áo đep lắm ạ,1
Shop phục vụ rất kém Thời gian giao hàng rất chậm,0
Vậy mà mới 3 ngày đã vô được nút thứ 2 rồi,1
Quá đẹp shop ạ,1
"Shop phản hồi nhanh, tư vấn nhiệt tình, mình nhận hàng vừa vặn form người, đúng size",1
Áo hơi cứng,0
"Form đẹp, mát",1
Chất lượng sản phẩm ok ạ,1
Giới thiệu cho các bạn,1
Áo đẹp y hình,1
Vạt Áo ko bằng nhau,0
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền,1
Chất lượng sản phẩm tốt Chất lượng sản phẩm tuyệt vời,1
Hg ok và đẹp lắm ạk,1
chất lượng sp tuyệt vời,1
"Shop bán hàng rất có tâm, tư vấn nhiệt tình, nói ch dễ thương lịch sự!",1
Chất lượng sản phẩm ok,1
Lỗi ở bên shop thì shop nên chủ động mang màu đúng qua đổi cho khách,0
Chất lượng,1
Vs hộp giày bị bẹp,0
Áo đẹp lắm,1
túi hầu như k ngửi thấy mùi luôn ah,1
Thanks 😍,1
Đồ Shop bán vừa rẻ vừa đẹp,1
áo đẹp lắm ạ,1
"Đóng gói hàng đep, áo nặng tay",1
Đẹp không tì vết ❤️ ship max nhanh ạ 😘 chị chủ shop max đáng yêu 💕,1
Quần hơi mỏng,0
Mình có 47kg mà k mặc đc,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,1
Hợp với giá,1
"Giống y trên ảnh mẫu, yêu shop 😘",1
Mọi người nên mua và ủng hộ shop,1
giao thieu hang,0
Ủng hộ shop thường xuyên Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,1
Rất hài lòng,1
Eo hơi rộng nhưng vẫn cho 5 sao vì đẹp :(((❤️,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh☺,1
Hàng đẹp ngoài mong đợi,1
Áo khoác vải đẹp lắm ạ giao hàng nhanh cho 5*,1
Thời gian giao hàng rất nhanh,1
Phấn đẹp lắm cảm ơn Shop,1
Chất cotton dày dặn,1
Hỗ trợ nhiệt tình sau bán hàng,1
Hàng về còn được shop tặng cho kẹo cao su (hình ảnh) với lời nhắn gửi siêu yêu (nhưng mình để quên mất đâu rồi í :v),1
"Áo form đẹp, đứng áo",1
Shop lưu ý vs những đơn hàng khác,1
"Vải dày dặn nhưng màu ko được sáng, tươi như ảnh",1
Rất thích cách xử lý của shop khi khách muốn đổi hàng,1
Giao nhầm màu,0
Giày đẹp lắm ạ .quá đẹp trong tầm giá,1
Không ưng lắm,0
Đáng đồng tiền Thời gian giao hàng nhanh Đóng gói sản phẩm chắc chắn,1
Đặt size s lấy cho size m,0
"Áo mềm, đẹp, giao hàng nhanh, đúng mẫu",1
"Chất lượng giày rất tốt, màu đẹp",1
"Vải hơi mỏng , không giống trong hình",0
Cám ơn shop nhiều !,1
Yêu cầy huỷ đơn để đổi mày mà shop không xác nhận,0
Shop bán hàng tốt,1
Rất ưng ý 🤪❤️❤️,1
Thời gian giao hàng rất nhanh 😙😙,1
Sau này nhất định sẽ giới thiệu shop và ủng hộ shop nhìu nhìu,1
"Chiều ngang áo tầm 2 gang tay rưỡi, 1m58, nặng 42kg mặc hơi bị rộng, xém tý là rộng lố",0
"đầm dễ thương, giống hình, vải mềm dày dặn, chủ shop tư vấn nhiệt tình!!",1
"Chất liệu dày dặn, mềm, dáng đẹp như hình, nói chung ưng ý",1
Chất lượng sản phẩm tuyệt vời,1
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Thời gian giao hàng nhanh,1
Sp ok,1
Để số ký Dưới 58 mà minh chỉ có 50ky mặc ôm sát ko ngồi lên xg dc,0
Đáng giá tiền,1
Chất lượng sp 👌,1
Đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm rất dễ thương mình rất thích,1
Sẽ ủng hộ shop nhiều,1
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
Hơi to xíu nhưng E thích,1
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh,1
Shop giao hàng nhanh lắm luôn....sp ok...mà mình bận hơi rộng xíu...tks shop,1
"Form đẹp, nhưng size này cho ng <45kg thì vừa, m 48kg mặc chật",1
Lần đầu tiên mua hàng phải rate 1* như thế này,0
"Shop ko có hàng, ko báo trc mà giao tiền lại luôn",0
Áo trật,0
Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
"Shop phục vụ rất tốt. mạng dùng rất ngon lành, đủ 12 tháng Rất đáng tiền",1
Chất Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Váy màu tối như hình shop chụp thật, chứ k tươi như ảnh mẫu mặc 😂😂😂, màu này nên gọi là nâu đỏ vì thiên về nâu hơn, chất tuy k phải lụa nhưng khá mềm, chỉ có điều có thể dễ nhăn, với giá này thì tạm okie, tặng shop ảnh feeback",1
"Chất lượng sản phẩm tốt, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh",1
Hộp khi nhận nhìn lô lắm mn ạ,0
cảm ơn shop nhiêu ạ,1
Tệ rất tệ,0
Mặc đc 4 lần và k bh mặc lại nữa,0
Màu ko giống ảnh Chất lượng sản phẩm tạm được,0
Giày bao xing,1
"Hàng y hình, mỗi tội cái mùi túi rất khó chịu",1
Chất lượng sản phẩm tuyệt vời,1
Thề trung thuỷ vs shop 😭😭 nếu có 10sao e cũng xin đánh giá nhé,1
Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
Bikini xinh nhưng giao thiếu hàng,1
So vs giá tiền là phù hợp,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.👍👍👍,1
Rất đáng tiền ❤️ Shop phục vụ rất tốt ❤️ Chất lượng sản phẩm tuyệt vời ❤️ Sẽ ủng hộ tiếp nè ❤️,1
Áo đẹp nhưng vải hơi nóng... 😅😅,1
"Shop giao hàng rất nhanh, cách soạn hàng dễ thương",1
"Chất lượng sản phẩm tạm được, Giá cả chấp nhận được Thời gian giao hàng nhanh",1
Sẽ ủng hộ shop n,1
Màu giống 90% so với ảnh,0
Dùng như k dùng,0
Giao hàng nhanh,1
Có mùi vải rất hôi,0
"Khá mỏng, ngắn, vải ok",1
áo đẹp lắm. còn có quà nữa. cho shop 5 sao,1
Bỏ công chờ đợi 2 tuần,1
Sữa tắm mùi thơm dịu nhẹ,1
"Chất lượng sản phẩm tuyệt vời Rất đáng tiền,giặt rất nhanh khô nữa",1
Cho shop 10sao luôn ạ,1
Hàng rất ok nhé các bạn,1
"Chất lượng sản phẩm tuyệt vời, đẹp xuất sắc",1
Hình đăng một màu này giao hàng màu khác.túm lại là đừng bao giờ bỏ tiền mua hàng thời trang trên mạng tốt nhất ra ngoài mua thà đắt tí còn mặc được còn hơn mua về bỏ đi..,0
Rất ưng,1
"Tệ quá form áo và chất liệu ko giống, áo rộng như thùng phi",0
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng rất tốt,1
Tuyệt ạ ... giày nhẹ êm,1
1m55 46 kg mà mặc ko vừa hình như tke cho hs tiểu hoc,0
Thời gian giao hàng rất nhanh,1
"Mình thích cái Card Thank you của shop, chứng tỏ sự quý trọng khách hàng, từ đó mình tin tưởng chất lượng hàng của shop",1
Đặt mua 3 cái thì lỗi mất 1cái,0
Giao hàng lâu nhưng đồ rất đẹp cả mẹ và bé,1
Chất lượng sản phẩm ko Ok cho lắm,0
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh, sẽ ủng hộ shop nửa,rất ưng ý",1
Thế là đủ 5* rồi 😘,1
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt🙂,1
"Ko ưng ý lắm cách phục vụ, đã chọn lấy quần đen vẫn xếp quần ghi cho khách",0
Shop trả lời tin nhắn chậm,0
Nhìn đi nhìn lại là 2 kiểu quần khác nhau,0
"Chất lượng sản phẩm tuyệt vời, thời gian giao hàng rất nhanh mặc dù sp gửi từ bên nước ngoài cho shop 5 sao",1
San pham kem,0
Iu quas,1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Hàng phù hợp giá tiền,1
Hàng đẹp i hình cực thích chị chủ,1
đặt 2c và thanh toán tiền 2c nhưng khi mở ra thì có 1c,0
Mong shop xem lại,0
Hàng chất lượng,1
Mua của shop 7 bộ đều ưng ạ ❤️,1
"Đường may nhăn nhíu, khuy áo đơm rất ẩu, chỉ thừa tùm lum",0
"Giao thiếu hàng, rõ ràng bộ sản phẩm nhưng chỉ giao mỗi xịt khoáng",0
Guttttt😍😍,1
Sản phẩm chất da cá form rộng có thể mang 1 cái sweater màu trắng bên trong vẫn được hàng rất đẹp Rất đáng tiền,1
Quá thích luôn,1
Sẽ đặt tiếp mấy bộ nữa,1
Đúng chính hãng,1
Mua 5c ma k co cái nào goi là thun gân,0
Đầm hơi nhỏ,1
Chất vải xấu,0
Sẽ ủng hộ shop trong thời gian tới,1
Sẽ mua thêm,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,1
Vải đẹp lắm mọi ng ơi,1
"Chất lượng sản phẩm tuyệt vời,rất ưng ý cho 5*..:)) Chúc shop làm ăn phát đạt:))",1
"Khô gà miếng lớn, đậm vị, hợp khẩu vị thích ngọt như mình",1
Mùi cà phê thơm thích lắm ^^ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,1
👍chỉ thích mua của shop này thôi😆,1
Thời gian giao hàng rất nhanh,1
"Mực in bị lem, vải hơi mỏng",0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Rất đáng tiền,1
"Set đồ tập rất xinh, chất đẹp",1
Hàng chất lượng đúng như giá tiền,1
Áo kg đúng size .vai tam được .giao hàng nhanh .đóng gói đẹp .mình mong la shop đăng đúng kích cỡ để khỏi phiền lòng người mua .mình kg vừa ý nhưng cũng kg có ý định đổi hàng .nhưng mình se kg ủng hộ nữa .nếu như shop kg tạo cho tôi có lòng tin .dù sao cũng cảm ơn shop .so với số tiền thì cũng tạm đuoc,0
Mình khuyên các bạn đừng mua áo ở shop này vì Các bn sẽ tốn tiền mua dài dài :) :),0
"Chất lượng sản phẩm tuyệt vời, kết nối với PC màu sắc rất đẹp, phù hợp để xem youtube hoặc chơi game",1
So với giá 400k là đắt,0
"Giao hàng nhanh, sản phẩm rất đẹp, rất tốt~~~~#",1
"Bộ bầu chất mềm,giống ảnh,mặc bầu hay sau sinh đều đc.hài lòng với sp.thanks shop",1
Chất vải không được tốt lắm vì tiền nào của nấy mà,0
Lần thứ 2 mua hàng của shop vẫn ưng,1
Hàng không đúng size,0
Cứ nghĩ hàng rẻ thì k đẹp nhưng ưng ý quá,1
Sản phẩm rất ưng ý Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,1
Chất lượng sản phẩm tuyệt vời but hơi chật to xíu nữa thì great,1
Chất vải phù hợp vs giá tiền,1
Nếu có thêm $$$e sẽ ủng hộ nữa ạ😂😂😂,1
"Sản phẩm đẹp,balô chất liệu bao đep luôn nha đây là góp ý riêng của mk dành cho shop mong moi nguoi có dịp ủng hộ shop nha",1
Chị chủ rất nhiệt tình 😍,1
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,sẽ ủng hộ shop tiếp",1
Quần dễ thương chất đẹp và mềm,1
Cảm ơn s nhiều,1
Shop phục vụ rất tốt. hàng đúng chuẩn,1
"hàng bị vỡ, không sử dụng được",0
"_ màu áo lên hình cũng # ngoài đời, đến tui chụp cũng vậy:)) đánh giá màu đc 80%",1
"Mùi thơm, nhưng k bám lâu trên tóc",1
"Rất ưng ý, thanks shop😍",1
E nhận đc áo rồi..... đẹp quá c ơi👍👍😍😍,1
Chất lương tạm dc sire to hơn bth,1
Chất lượng sản phẩm tuyệt vời,1
Cảm ơn shop,1
Váy k giao nhưng cx k được báo trước,0
"Chán, Trước khi mua thì kiến đầy, Mua về chưa dùng thì kiến nó trốn hết. =)) Chắc nó ngửi thấy mùi SP",0
vãi nĩ dày . nóng,0
Vải áo sơ mi hơi mỏng nhưng vẫn đẹp nhe,1
Rất khó chịu với cách lv của shop,0
"Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn, ao mem, min dep, rat thich",1
Đặc biệt cách tư vấn của shop rất nhiệt tình,1
Máy ổn lắm shop ạ mỗi tội để cường lực k cẩn thận vỡ r,1
"Giao hàng ko đạt, nt ko thèm trả lời, lúc mình đặt thì nhiệt tình lắm đến lúc hàng kém thì ko thèm tl, ít nhất cũng phải xin lỗi khách hàng chứ",0
Giầy đẹp ...mấy bạn có mua nhớ đặt size nhỏ hơn 1 số nhe,1
Áo rất đẹp luôn,1
Sp rẻ mà chất lượng cũng ok,1
